Date,Ticker,Open,High,Low,Close,Volume
2024-04-18,AON,301.7105797254,306.0609484785,301.7105797254,302.8092072346,636979
2024-04-18,AOS,83.3364887331,84.2273270609,82.8623328489,83.0395426238,1199520
2024-04-18,AR,29.24,29.52,28.76,28.86,3845706
2024-04-18,ARKK,42.975,43.6618,42.52,42.91,11458280
2024-04-18,ASML,880.1970309814,882.6194482364,865.8188124356,868.3877468632,1653731
2024-04-18,AVGO,126.0289608835,126.4839567438,122.8449683469,123.1903738064,24888030
2024-04-18,AVLV,59.2964095178,59.5769766374,58.8803962025,59.0061676699,259629
2024-04-18,AXON,300.0,303.5126,297.3,297.59,593714
2024-04-18,AXP,212.9887316412,216.0968096687,211.9299358296,212.2470866487,3901454
2024-04-18,B,16.0554437497,16.2093361774,15.8793763464,16.160132476,18615988
2024-04-18,BA,169.48,172.04,169.095,170.23,5123020
2024-04-18,BABA,65.8535847309,66.363523475,65.5771693369,65.6534218594,9491021
2024-04-18,BAC,33.4985407521,33.9226922248,33.159219574,33.7153292826,44506200
2024-04-18,BAX,38.1815225126,38.1815225126,37.7491700936,38.0950520288,2332137
2024-04-18,BMY,43.0314920832,43.4579464696,42.7486854901,43.3636776052,10917581
2024-04-18,BP,33.8000307661,33.9456825049,33.4248671967,33.4734177762,10051717
2024-04-18,BRK-B,399.7,402.99,399.1,399.89,2672415
2024-04-18,BROS,30.66,31.2,30.13,30.17,1658044
2024-04-18,BTI,24.9203762917,25.0681427364,24.8769155726,25.0507584487,3618561
2024-04-18,BUD,54.7298488406,55.2351061109,54.6202175461,55.2065066427,1459566
2024-04-18,C,54.8266358889,55.2765723777,54.3017099854,54.6672833825,12272458
2024-04-18,CAG,26.2670074237,26.3189356097,25.8342725403,26.2756621214,3371583
2024-04-18,CANE,11.96,12.03,11.9302,12.0,45429
2024-04-18,CAT,350.2722494124,352.5320703763,345.4400150824,347.149235033,2380716
2024-04-18,CAVA,62.3,62.99,60.5,61.5,1063816
2024-04-18,CB,238.1737651889,239.0285486855,237.4064027317,238.3583207166,1565896
2024-04-18,CCJ,48.2797347439,49.0865551512,47.6522077604,47.9809123708,2533584
2024-04-18,CEG,183.6415026249,185.7509182624,180.6421464331,181.4018517843,1654159
2024-04-18,CLF,21.29,21.32,20.685,20.83,8341075
2024-04-18,CMG,58.0922,58.8168,57.9534,58.1594,10687900
2024-04-18,CNR,84.5623313228,85.3229971537,82.1914248372,82.9817269991,292734
2024-04-18,COF,133.4802997774,138.9649964927,133.4802997774,137.001339644,3001370
2024-04-18,CORN,19.595,19.595,19.41,19.48,32345
2024-04-18,CPB,39.0665523424,39.2908664922,38.9229912865,39.2190859643,2343479
2024-04-18,CRM,271.9005398866,271.9103799467,265.4356204199,267.5709134553,5918155
2024-04-18,CRSP,55.86,58.0299,55.2501,56.16,1745393
2024-04-18,CRWD,73.25,74.375,72.545,73.525,8399916
2024-04-18,CSCO,45.9293515779,45.9293515779,45.426510092,45.6447243217,13080916
2024-04-18,CVX,142.832135136,143.6501886018,142.1504239145,143.222982903,4979193
2024-04-18,DAL,46.78907211,47.9685466361,46.6076669784,46.6428562597,12255107
2024-04-18,DEO,131.9086015516,132.291242889,130.7980084014,131.3953021965,826315
2024-04-18,DIS,110.077685221,111.118356039,109.1148215669,109.3482430588,8235636
2024-04-18,DOW,50.1036897472,50.1036897472,49.0019332187,49.3954176932,3856169
2024-04-18,ECH,24.4006098447,24.6898713763,24.2886376389,24.5125820505,148914
2024-04-18,EEM,37.8582596897,38.0480254024,37.744400262,37.8297948328,20581853
2024-04-18,EMLC,20.7186970618,20.7230424261,20.6274444112,20.6752434187,285359
2024-04-18,EPD,24.4604615612,24.537650956,24.314659371,24.3918487658,3746005
2024-04-18,ETN,305.1367964783,307.0429896929,299.9920198938,300.4588427219,1860372
2024-04-18,EWU,30.3863330949,30.5208777333,30.2999441491,30.3408173173,1060794
2024-04-18,EWY,59.4058786455,59.5633906168,58.8187885705,58.995392902,4497801
2024-04-18,EWZ,26.3862387395,26.5253883176,25.9253057622,26.186211221,24299376
2024-04-18,FCG,25.530755113,25.6340424636,25.2396725796,25.333570171,88443
2024-04-18,FCX,49.514384217,49.7287322007,48.3988003932,48.8713402662,15717467
2024-04-18,FDNI,21.6182514673,21.7063294497,21.4812412724,21.5075668027,12868
2024-04-18,FIW,95.5720936291,96.3779052707,95.306506296,95.7196421475,27783
2024-04-18,FLR,39.75,40.27,38.93,39.21,1127217
2024-04-18,FNV,118.9623848638,119.9267330581,117.96377049,119.1190302558,636640
2024-04-18,FQVLF,10.74,11.8,10.74,11.71,160363
2024-04-18,FWONK,67.33,68.0,66.97,67.21,596505
2024-04-18,FXI,22.797258442,22.9684875895,22.7835601102,22.9066548418,40749048
2024-04-18,GDX,33.4020513346,33.4609441668,32.8376616926,33.1272181176,18486445
2024-04-18,GDXJ,40.1612410038,40.2184779269,39.4171610042,39.7415035681,5788333
2024-04-18,GIS,62.8580440569,63.0903455241,62.4663200142,62.94003281,3620376
2024-04-18,GLD,221.31,221.4599,219.312,220.34,6496885
2024-04-18,GLRE,12.22,12.59,12.11,12.25,58851
2024-04-18,GM,41.8305217195,41.8940939409,41.0872157455,41.5077704413,14180458
2024-04-18,GNRC,130.96,135.26,128.4601,133.47,1652884
2024-04-18,GOOG,155.5456818759,157.0919699991,154.8369664862,156.0759794054,14016065
2024-04-18,GRBK,53.11,53.76,51.95,51.97,362859
2024-04-18,GS,387.0830784449,389.3454940308,384.142892789,384.8111168017,2776465
2024-04-18,GSK,36.1012959143,36.2021119221,35.885916261,35.9913148147,2636945
2024-04-18,GTBIF,12.9,13.4,12.8328,12.93,198636
2024-04-18,GUSH,38.1598530881,38.4075206318,36.9881950926,37.2549139859,418993
2024-04-18,H,148.1795963233,148.4868378112,146.2172152069,146.4848126318,428054
2024-04-18,HD,316.917825173,318.1452739224,312.834197603,314.311857059,3717526
2024-04-18,HGRAF,0.069,0.0729,0.068,0.071,63726
2024-04-18,HL,5.3157124398,5.3752166836,5.1867865784,5.2363734482,6347210
2024-04-18,HON,180.0375949412,181.258268687,179.08556368,180.113003358,2168194
2024-04-18,IBIT,35.58,36.61,35.28,36.21,35544174
2024-04-18,IBM,170.8119975942,171.8517635242,168.7699347768,169.9876786588,2886733
2024-04-18,IMPUY,5.0063207671,5.0550203855,4.9089215304,4.9478812251,163466
2024-04-18,INDL,57.4188002779,58.0617987099,57.4188002779,57.8026799388,9776
2024-04-18,INTC,35.0469205014,35.284392577,34.4037669631,34.6709230482,42334395
2024-04-18,ITUB,4.4968525407,4.5227390274,4.4007027331,4.4598718455,20631669
2024-04-18,JPM,173.5804864143,175.7466481995,172.4974055217,173.7242582142,9557720
2024-04-18,KHC,32.7566265786,32.8800701242,32.3157567727,32.7213569941,6769709
2024-04-18,KMI,15.9467290919,16.2612340267,15.9024326222,16.1327742646,26119477
2024-04-18,KO,54.9511934134,55.2886623597,54.8762003143,55.2230433979,11125869
2024-04-18,KR,52.8660330912,53.1475399461,52.6560957757,53.0282573805,3706972
2024-04-18,KRE,43.1488853796,43.7759397673,43.0263033189,43.4789140047,9415865
2024-04-18,KWEB,23.367359055,23.5863425057,23.3354239684,23.4129806072,15705077
2024-04-18,LLY,737.8787114072,740.6147170693,732.3157230703,734.4621504286,1717347
2024-04-18,LMT,428.544426209,431.5688471222,428.0050240368,429.7221602095,715044
2024-04-18,LULU,346.5,352.1,344.31,347.51,2180179
2024-04-18,LUV,27.6415479867,28.1276579686,27.5367007358,27.6987373964,7554552
2024-04-18,LVS,45.9463567059,46.0648293245,43.4144821941,43.8348689055,21519939
2024-04-18,LYB,85.7056209605,85.7056209605,84.2824491697,84.7085485082,1954617
2024-04-18,MA,455.1406134829,456.534203635,448.5185893563,449.4081149852,1998880
2024-04-18,MAR,235.541512233,236.1189877876,231.068523615,231.2838534829,1841224
2024-04-18,MCD,256.8097100617,257.1034993085,254.7863550872,256.8097100617,3402674
2024-04-18,MCK,523.3421585928,523.3421585928,509.9322709516,513.8245056953,631442
2024-04-18,MELI,1388.95,1398.89,1366.93,1370.25,391352
2024-04-18,META,496.0570165603,508.3537362498,495.2828889286,498.0221097795,14808670
2024-04-18,MO,34.9899176612,35.245132232,34.9686497803,35.1345392513,17571316
2024-04-18,MOS,28.528217933,28.7143119834,28.2397721548,28.351428585,3411277
2024-04-18,MP,16.94,17.0,16.255,16.46,3075168
2024-04-18,MS,85.0022500105,85.4241672011,84.139663754,84.6272125077,6751978
2024-04-18,MSFT,403.5561383142,404.7944324824,396.9912136766,397.3057010844,21029917
2024-04-18,MSOS,9.5,9.53,9.08,9.25,8905383
2024-04-18,MU,115.1800817416,116.7836665004,110.6920302807,111.1388495633,32146904
2024-04-18,MUFG,9.1362780532,9.1829870412,9.1082526604,9.1362780532,2314740
2024-04-18,MURGY,7.8296985479,7.8868365989,7.8296985479,7.8582675734,175860
2024-04-18,NAIL,108.2493870311,109.76978327,102.0202650769,102.2262675352,276406
2024-04-18,NEE,59.8755937625,60.3819809298,59.2004108727,60.0256344046,10134983
2024-04-18,NEM,37.6737753358,37.7411530637,36.8171156513,37.1058773427,6426731
2024-04-18,NFLX,61.21,62.133,60.5435,61.056,84684070
2024-04-18,NKE,90.3141616296,90.9974970265,89.7162431573,90.8646262549,10062904
2024-04-18,NOC,433.2882571107,439.8566366445,433.2882571107,435.8116305295,846252
2024-04-18,NOW,147.38,147.978,145.47,146.272,3944730
2024-04-18,NRG,71.0922998395,71.4977141767,68.0034286992,68.0709977554,4119426
2024-04-18,NUKZ,30.5479238845,30.6258507462,30.2696843911,30.3299861176,1481
2024-04-18,NVDA,84.8257266789,86.0436452183,82.2620869694,84.5272343607,447260340
2024-04-18,NXE,7.69,7.82,7.58,7.64,4069080
2024-04-18,ODFL,210.3950837975,210.7304690874,204.8513622402,204.9993263387,1071936
2024-04-18,OIH,311.9085304922,314.9230234844,308.9325613722,309.3755859014,275721
2024-04-18,OKE,69.4383189507,69.8850399939,69.1345486413,69.5812696845,2314679
2024-04-18,ORCL,115.5925682561,115.5925682561,112.6141810983,112.9061798392,6662406
2024-04-18,ORLY,73.672,74.158,73.0046666667,73.404,4264020
2024-04-18,OXY,63.2795833621,63.5667738441,62.8582302042,63.2412785296,7017512
2024-04-18,PAAS,18.6180513921,18.6180513921,18.0968617731,18.396063221,4627883
2024-04-18,PALL,19.044,19.247,18.834,18.884,236040
2024-04-18,PANW,138.875,142.185,138.16335,140.57,7711856
2024-04-18,PBR,12.8173698277,12.8898753767,12.5152633736,12.5515161481,13208773
2024-04-18,PG,148.3686747115,149.5929013354,148.0080498145,149.2702369539,7819261
2024-04-18,PLTR,21.25,21.43,20.7,21.13,34550542
2024-04-18,PYPL,63.3041284021,63.4825895315,61.4203720362,61.569089644,9240022
2024-04-18,QID,42.598833864,43.3155151066,42.2404932426,43.2106349248,5711633
2024-04-18,QQQ,421.4237453909,423.1529572233,417.8072223584,418.3803325657,46549363
2024-04-18,RIO,60.1670680035,60.2383348889,59.0357061977,59.4009489854,3823540
2024-04-18,ROK,270.7439183457,271.2402452525,263.2363715407,263.5833185047,1125002
2024-04-18,RRC,33.9943912742,34.3368793843,33.9258936522,34.0335327725,1459678
2024-04-18,RTX,96.3175142593,97.6398199664,96.3079323339,96.4995708422,4238563
2024-04-18,SAM,279.88,285.48,279.58,284.87,118981
2024-04-18,SBGSY,43.9023438567,44.1227660154,43.2794116693,43.6627545539,166661
2024-04-18,SBSW,5.2373005941,5.2858840876,5.1207002098,5.1692837033,6570785
2024-04-18,SCHW,70.3950739111,71.6665139611,69.8418519047,70.7832998806,8208306
2024-04-18,SCZ,55.8492873744,56.1624781662,55.729537954,55.8124413989,1390409
2024-04-18,SDVY,31.4170981536,31.5907799002,31.0890326324,31.1951714775,924584
2024-04-18,SHLD,31.6929443223,31.6929443223,31.1507633153,31.3873513911,26955
2024-04-18,SHOP,69.33,70.95,68.15,69.51,7360491
2024-04-18,SIEGY,89.3613267654,89.8781981927,88.7008799416,88.9688873483,85486
2024-04-18,SIL,30.4552059909,30.4648376184,29.8965715989,30.1180990302,483718
2024-04-18,SLB,48.1394946323,48.6849313756,47.7727354429,47.9043925878,8422093
2024-04-18,SLV,26.11,26.16,25.74,25.86,26818157
2024-04-18,SMR,5.04,5.11,4.84,4.89,1836411
2024-04-18,SNOW,148.67,150.9,147.6401,148.41,3795534
2024-04-18,SOXS,729.2985813962,758.9952261046,714.7271848086,751.8898939351,1274087
2024-04-18,SOYB,24.57,24.57,24.33,24.33,63901
2024-04-18,SPG,127.0726893441,127.4314997051,125.583626346,125.9155259299,1046114
2024-04-18,SPY,488.8203853716,490.9140222268,485.490042095,486.4248752955,74548085
2024-04-18,SRUUF,20.37,20.847,20.345,20.63,101012
2024-04-18,STZ,244.9944148188,247.9877140457,244.7093387019,245.8116330204,1160800
2024-04-18,T,14.6707301866,14.8847352514,14.6525169896,14.8710753537,29566457
2024-04-18,TAN,40.0261095767,40.3346151452,39.419050232,39.5086163648,2739081
2024-04-18,TAP,58.8800467704,59.2438449633,58.4655931329,58.8339963662,1507560
2024-04-18,TBT,33.9765513302,34.491765756,33.9765513302,34.3445616344,524967
2024-04-18,TCBI,54.888006516,56.2751761352,54.5686581144,55.8660109957,544559
2024-04-18,TECK,46.7459621617,47.1553304709,45.9857067304,46.5120374136,3175705
2024-04-18,TGT,152.0902156671,153.751350656,151.5120305605,152.8794842254,3169461
2024-04-18,TPL,189.953480437,192.7694324288,187.8382722589,188.9412949285,189345
2024-04-18,TRMLF,43.0821932197,43.1199572244,42.1331910454,42.32110328,6987
2024-04-18,TSLA,151.25,152.2,148.7,149.93,96098830
2024-04-18,TSLS,273.3226300004,277.7993375136,271.8300832154,275.8413027001,145770
2024-04-18,TSM,129.2003898477,131.3781976079,126.6822996249,128.5976037712,39306149
2024-04-18,UAL,49.22,51.88,49.2,51.42,38675982
2024-04-18,UBER,72.26,72.855,70.64,71.3,20425974
2024-04-18,UCO,33.6,33.82,32.99,33.25,1176159
2024-04-18,UNG,14.47,14.6,14.34,14.42,7205227
2024-04-18,UNH,462.611781153,477.7140150553,462.459521706,469.3207130378,8880448
2024-04-18,UPS,125.2322706357,125.4335805479,124.18195805,124.9346820697,3430749
2024-04-18,URA,27.0727472983,27.1932766527,26.6741659947,26.7760596567,1865909
2024-04-18,URNM,47.2531290474,47.5635393874,46.5004851222,46.8767600387,187119
2024-04-18,USB,35.8303670439,36.5031524185,35.6303497704,35.8576421267,9878744
2024-04-18,USO,79.12,79.49,78.2,78.78,4529648
2024-04-18,V,267.9994576767,268.5697320482,265.3348998372,266.8195796666,8231849
2024-04-18,VALE,10.3634864706,10.4332155637,10.2327444209,10.3199057873,25806171
2024-04-18,VIS,228.041017461,229.264423937,226.2595231704,226.4423030224,66625
2024-04-18,VIXY,58.72,60.72,57.9372,60.0,1639803
2024-04-18,VLO,157.4083255085,157.5583811095,150.9840700882,152.3908413481,3115045
2024-04-18,VST,68.0015978603,68.2972998368,63.98005098,64.9361540373,7846135
2024-04-18,VSXY,16.83,17.34,16.71,17.22,2234071
2024-04-18,WDAY,257.38,258.245,254.28,255.64,1259616
2024-04-18,WEAT,25.95,26.3,25.95,26.0,48537
2024-04-18,WFC,54.7552007956,56.1852498576,54.3703703172,55.8146723598,24468521
2024-04-18,WFRD,108.1436766644,111.0906623672,107.667198679,107.8908000035,595342
2024-04-18,WMT,58.5318736685,58.6345954926,57.9351087857,57.9742409091,12061538
2024-04-18,WPM,52.0939556621,52.3350313665,51.210175076,51.7404434277,1993783
2024-04-18,WYNN,95.7328206063,95.7328206063,93.4711461528,93.8863563656,1786153
2024-04-18,XBI,83.8952655394,84.4320361957,82.8813654108,82.9807673842,11417253
2024-04-18,XLE,44.0025974524,44.128385714,43.5646679489,43.7184091576,25555648
2024-04-18,XME,61.0462591588,61.3133983804,60.0024373855,60.323993856,2755979
2024-04-18,XOM,110.5513354723,111.2202175021,109.5944625687,110.1054141192,13821356
2024-04-18,XOP,145.4779436153,146.0092312664,143.3433057312,143.8556188234,3158713
2024-04-18,XYZ,73.5,74.0902,71.65,72.06,6556707
2024-04-19,AA,34.3698288084,35.5805841414,34.2331306257,34.6920459535,8016819
2024-04-19,AAPL,164.5691261506,164.7572504149,162.4552034966,163.3710716254,68149377
2024-04-19,ABT,101.7927777724,103.5120556759,101.216483503,103.0414153559,10533616
2024-04-19,ADBE,476.54,476.58,463.0901,465.02,3282142
2024-04-19,ADP,231.1225273963,231.568069367,229.8332995662,230.6485465764,1638705
2024-04-19,AEM,61.0522326675,61.9138959576,61.0328694475,61.8073982475,3634453
2024-04-19,AGG,87.5636014818,87.58193365,87.3802797997,87.4261102202,9121718
2024-04-19,ALB,107.5314190643,110.487377665,107.1366493489,107.9839599576,1976050
2024-04-19,ALLY,36.3320960455,36.6723889646,36.1269879847,36.4066807949,7236103
2024-04-19,AMAT,190.66573533,191.0877793235,184.6785996072,186.2588108389,6495228
2024-04-19,AMD,151.59,154.25,145.29,146.64,71618197
2024-04-19,AMGN,247.0924042573,251.5276116042,243.4041792003,251.1074340661,3380330
2024-04-19,AMZN,178.74,179.0,173.44,174.63,56000729
2024-04-19,AON,305.1339815176,305.1339815176,303.1721466797,304.2707741889,823325
2024-04-19,AOS,83.1544895048,83.7579606301,82.2358723474,82.4456504053,1134607
2024-04-19,AR,28.81,29.38,28.8048,29.29,3526771
2024-04-19,ARKK,42.75,43.305,41.71,42.0,14695002
2024-04-19,ASML,866.8346648328,875.3961516232,835.7193012609,839.582470714,2486841
2024-04-19,AVGO,123.1903738064,123.2892008643,117.1795360215,117.8791533121,44796580
2024-04-19,AVLV,59.044866583,59.3834820722,58.9481193004,59.1706380504,212559
2024-04-19,AXON,299.18,299.53,291.35,293.605,551405
2024-04-19,AXP,213.5547238722,226.0065529556,213.5547238722,225.4600776981,7573684
2024-04-19,B,16.0459265928,16.4075785563,16.0104275974,16.2743383592,25611702
2024-04-19,BA,170.0,172.0,169.65,169.82,4693869
2024-04-19,BABA,65.2149698551,65.9107741227,65.1577804632,65.8345216003,13084098
2024-04-19,BAC,34.0263736959,34.9877837006,33.9886713428,34.8463998764,56273683
2024-04-19,BAX,38.3640713117,38.5081887847,37.8452484089,37.9221110612,2808386
2024-04-19,BMY,43.2828757215,44.0370266363,43.2020738377,43.9292907914,10303913
2024-04-19,BP,33.6411379602,34.038369975,33.5616915573,34.0030604626,10389262
2024-04-19,BRK-B,401.04,405.57,400.17,405.08,3999913
2024-04-19,BROS,30.02,30.38,29.74,29.97,1694784
2024-04-19,BTI,24.902992004,25.3028306191,24.8942998602,25.2506777563,5582640
2024-04-19,BUD,55.8309283635,56.1026233107,55.5973660405,55.9977585943,1434991
2024-04-19,C,54.5829202909,55.7161978219,54.5829202909,55.4359248841,13410056
2024-04-19,CAG,26.3275903074,26.6694508653,26.232388633,26.5006842608,4850813
2024-04-19,CANE,12.0,12.0496,11.87,12.02,29791
2024-04-19,CAT,348.7721411715,351.3614791254,342.7855139472,345.2385709562,2929591
2024-04-19,CAVA,61.25,61.9586,58.69,59.67,1666477
2024-04-19,CB,239.9610397727,243.4481679009,237.9503558659,243.0402030502,2573609
2024-04-19,CCJ,47.7219329808,48.708046812,47.5326788112,47.9111871504,2203077
2024-04-19,CEG,180.8493388016,183.4737754694,175.2748774583,178.4814260186,3442481
2024-04-19,CLF,20.75,21.015,20.515,20.81,7242731
2024-04-19,CMG,58.2768,58.2768,56.9236,57.3822,22097600
2024-04-19,CNR,82.4383942627,83.811544269,82.4383942627,83.0607572152,291624
2024-04-19,COF,137.6107503901,140.444994019,137.6107503901,138.2395075092,2530894
2024-04-19,CORN,19.52,19.75,19.52,19.7,19974
2024-04-19,CPB,39.2998390582,39.824734169,39.1876819833,39.658741698,2240682
2024-04-19,CRM,268.1317968794,268.7812408441,264.4319342926,266.0457041443,4913553
2024-04-19,CRSP,56.16,57.5,54.275,55.05,1766181
2024-04-19,CRWD,72.9875,73.1825,70.22,70.66,12466224
2024-04-19,CSCO,45.9103764275,45.9483267284,45.5688237201,45.8439634011,20964433
2024-04-19,CVX,144.2955418916,146.1134384823,143.7497184402,145.4317272608,7734654
2024-04-19,DAL,46.5941176429,47.5152775001,46.3016859422,46.3699200057,9271692
2024-04-19,DEO,130.4433652106,131.6574581762,130.331372624,131.3673040498,692945
2024-04-19,DIS,108.6577044786,109.6254310804,108.0352471668,109.5233091777,9436023
2024-04-19,DOW,49.3954176932,49.7714139688,49.2423959531,49.5440673835,3862096
2024-04-19,ECH,24.6338852734,24.7551884964,24.4099408619,24.4939200162,143263
2024-04-19,EEM,37.6779822626,37.7681209761,37.5562475579,37.6779822626,29537419
2024-04-19,EMLC,20.6926248759,20.7273877905,20.6535165971,20.7100063332,1079333
2024-04-19,EPD,24.4433083624,24.8807149331,24.4261551635,24.7349127428,3680103
2024-04-19,ETN,300.5560974778,303.104172081,293.9622250312,294.7013611756,3084670
2024-04-19,EWU,30.3135078508,30.5228804275,30.3135078508,30.4864678055,855791
2024-04-19,EWY,58.8999311012,58.9858467219,58.3796642868,58.5371762581,4030259
2024-04-19,EWZ,26.2992702532,26.7906422007,26.2949218289,26.7341126846,28418033
2024-04-19,FCG,25.267841857,25.7935744715,25.267841857,25.6152629453,96110
2024-04-19,FCX,48.9590280776,49.7677045613,48.1016361432,48.3354703071,17066676
2024-04-19,FDNI,21.3442310775,21.4616683874,21.3442310775,21.373590405,5114
2024-04-19,FIW,95.670459308,96.211470542,95.488482802,95.8573540979,27203
2024-04-19,FLR,39.12,39.68,38.7702,39.21,1163274
2024-04-19,FNV,119.0113365488,119.6085471057,118.4337066659,118.9232235158,829352
2024-04-19,FQVLF,11.9,11.9,11.54,11.58,44416
2024-04-19,FWONK,66.93,68.42,66.9,68.1,726523
2024-04-19,FXI,22.7829893464,22.8733602854,22.7354256943,22.8400657289,32792072
2024-04-19,GDX,33.0781407574,33.6768845515,33.0781407574,33.4413132227,19785069
2024-04-19,GDXJ,39.9132143373,40.6239061318,39.789201004,40.2470963884,5634776
2024-04-19,GIS,63.0493511475,64.3611711974,62.9309229486,64.1516443839,3992289
2024-04-19,GLD,220.49,222.36,220.08,221.03,8688967
2024-04-19,GLRE,12.13,12.49,12.13,12.48,41635
2024-04-19,GM,41.5762328336,42.016348213,41.2583717263,41.439308049,15514953
2024-04-19,GNRC,132.98,137.12,132.06,135.15,1839848
2024-04-19,GOOG,156.3634304026,156.6013208831,152.5571827148,154.3512734218,21479881
2024-04-19,GRBK,51.96,53.0,51.76,52.34,263822
2024-04-19,GS,385.7179922475,389.4791388333,384.7156562285,385.6607159036,2805466
2024-04-19,GSK,36.082965731,36.4404043044,36.082965731,36.4312392128,1623882
2024-04-19,GTBIF,12.6669,13.19,12.13,12.37,174561
2024-04-19,GUSH,37.2453883111,38.6006060592,37.0834518402,37.9883909424,725662
2024-04-19,H,146.0487279393,147.9516429613,143.8980375238,145.0675373811,493831
2024-04-19,HD,316.0302853081,317.1255472691,314.0191577418,316.6440096828,3076576
2024-04-19,HGRAF,0.073,0.073,0.07145,0.073,167225
2024-04-19,HL,5.1967039524,5.3355471877,5.1867865784,5.2661255701,6286660
2024-04-19,HON,181.5551893279,183.3649913294,180.631436223,183.110487923,3611648
2024-04-19,IBIT,36.95,37.15,36.24,36.67,34806727
2024-04-19,IBM,170.8869356793,171.2335243226,169.144625202,170.0907185257,3037990
2024-04-19,IMPUY,4.9576211488,5.0063207671,4.8699618357,4.8894416831,116997
2024-04-19,INDL,57.8986498541,58.4743733755,57.8986498541,58.3880964217,28940
2024-04-19,INTC,34.7599750766,34.7599750766,33.8199814437,33.8397707834,59070310
2024-04-19,ITUB,4.4598718455,4.533833236,4.4598718455,4.4746641236,16556599
2024-04-19,JPM,174.8265086801,178.1620144378,173.8776148008,178.0853361445,13402313
2024-04-19,KHC,32.8800701242,33.3562095146,32.6111395426,33.312122534,9117769
2024-04-19,KMI,16.221367204,16.7440655465,16.1726410873,16.6909097828,25698433
2024-04-19,KO,55.4011520084,56.5776062516,55.3027235658,56.4041847098,21207852
2024-04-19,KR,53.1904816698,54.0970291686,52.9805443542,53.9825179056,4522756
2024-04-19,KRE,43.2148911046,44.6670170549,43.1300266011,44.6198701085,15332441
2024-04-19,KWEB,23.2122457774,23.2989267266,23.1210026729,23.2761159505,17976303
2024-04-19,LLY,737.6227154837,738.4596252335,710.9499094577,715.1246122097,3505526
2024-04-19,LMT,431.3333003221,438.4562355567,430.8433629779,437.0523766282,1388020
2024-04-19,LULU,346.96,353.1,346.39,352.47,2470408
2024-04-19,LUV,27.7940530791,28.2706314926,27.7463952377,28.003747581,6911138
2024-04-19,LVS,44.23614713,44.7616305192,43.3762652203,43.433590681,7998635
2024-04-19,LYB,84.9556861246,85.9186706298,84.5125428125,85.8504947356,2027307
2024-04-19,MA,453.5493509689,454.5080619246,447.3177297572,450.0900846341,2548844
2024-04-19,MAR,232.3409273794,234.2201698622,229.5710022616,230.9902218449,1842310
2024-04-19,MCD,257.7858485271,257.9848670492,256.3358564377,257.7668943821,3017097
2024-04-19,MCK,515.0129743193,520.7770471459,512.0418027592,519.7866566259,645525
2024-04-19,MELI,1379.13,1379.13,1344.31,1356.43,359380
2024-04-19,META,499.0145811023,499.0145811023,472.1483823942,477.4481792579,25215364
2024-04-19,MO,35.2111036226,35.9597330304,35.2111036226,35.8066042879,22325582
2024-04-19,MOS,28.2490768573,28.9143630876,28.1839439396,28.8445778187,2951280
2024-04-19,MP,16.26,16.71,16.22,16.45,2443970
2024-04-19,MS,84.7209718834,85.9023400172,84.7209718834,85.0022500105,8143003
2024-04-19,MSFT,397.0698355286,398.4948565951,390.9176756137,392.2444193653,30565789
2024-04-19,MSOS,9.02,9.255,8.73,8.76,8349126
2024-04-19,MU,108.8848945154,110.0962712372,104.9727434631,106.0153217892,33787517
2024-04-19,MUFG,9.1456198508,9.211012434,9.1222653568,9.164303446,2784258
2024-04-19,MURGY,7.888622163,7.9171911884,7.870766522,7.9171911884,214090
2024-04-19,NAIL,102.088932563,104.943538057,98.0081219599,100.1171947476,201619
2024-04-19,NEE,60.2225627475,60.8602354767,59.6833541897,60.2975830686,13419416
2024-04-19,NEM,37.0577503941,37.7411530637,36.9133695484,37.5582706592,10439077
2024-04-19,NFLX,56.788,57.9,55.216,55.504,164496990
2024-04-19,NKE,90.5609216341,91.3201831862,89.6782800797,89.7162431573,11241901
2024-04-19,NOC,438.7876701722,446.4059464098,436.3557931179,445.5198763543,1213952
2024-04-19,NOW,145.0,145.206,141.70678,142.782,7703045
2024-04-19,NRG,67.8393324198,68.9687009305,66.7099639091,67.5400980281,3987098
2024-04-19,NUKZ,30.2993896751,30.3984072884,30.2003720618,30.2122541754,3090
2024-04-19,NVDA,83.008816916,84.1808235432,75.4776261184,76.0706175466,875198000
2024-04-19,NXE,7.61,7.7799,7.545,7.61,4226067
2024-04-19,ODFL,207.0215023516,209.9659879118,205.9857536621,208.9450356321,1540011
2024-04-19,OIH,307.2664039037,312.6790079343,305.3113173944,311.9085304922,303181
2024-04-19,OKE,69.7778269435,71.4306948033,69.617007368,71.1447933356,3044511
2024-04-19,ORCL,113.0229793356,113.6556432744,111.407252969,111.8160512063,8251495
2024-04-19,ORLY,73.564,73.6666666667,72.076,72.7293333333,4745730
2024-04-19,OXY,63.3657692354,64.7543194151,63.3178881947,63.8062748096,9794542
2024-04-19,PAAS,18.4153665403,18.6759613498,18.2609399865,18.4057148806,4199110
2024-04-19,PALL,18.744,18.92998,18.53136,18.85,254370
2024-04-19,PANW,141.25,142.44,138.27315,138.855,9503230
2024-04-19,PBR,12.615965525,13.3128244125,12.6038812668,13.2685154659,34331694
2024-04-19,PG,147.0780171855,150.1101133586,145.6924583709,150.0768979076,12034186
